split,selection_id,operation,sample_id,video_id,target,random,n_random
special,key.A.p20.point,delete,11,11,0.0002511143684387207,0.0011305985848108927,50
special,key.A.p20.point,global_keep,11,11,0.6040002033114433,0.5952830425153176,50
special,key.A.p20.point,conditional_keep,11,11,0.9993463456630707,0.9958482541640599,50
special,key.A.p30.point,delete,11,11,0.0008364319801330566,0.0015723025798797608,50
special,key.A.p20.block3,delete,11,11,0.0027442872524261475,0.0015209184752570258,3
special,key.A.p20.block3,global_keep,11,11,0.574453500409921,0.6035733943184217,3
special,key.A.p20.block3,conditional_keep,11,11,0.9871846735477448,0.9959402349260119,3
special,key.V.p10.point,delete,11,11,0.0005683004856109619,0.0001988074718377529,13
special,key.V.p20.point,delete,11,11,0.0006378193696339925,0.0003578128417332967,50
special,key.V.p20.point,global_keep,11,11,0.5813480019569397,0.5763993975768487,50
special,key.V.p20.point,conditional_keep,11,11,0.9974661767482758,0.9986661265293758,50
special,key.V.p30.point,delete,11,11,0.0002578596274058024,0.0005342656373977661,50
special,key.V.p20.block3,delete,11,11,0.0011536777019500732,0.0004987816015879313,3
special,key.V.p20.block3,global_keep,11,11,0.5676059735318025,0.5769937576519119,3
special,key.V.p20.block3,conditional_keep,11,11,0.9951787292957306,0.9982716970973545,3
special,key.J.p10.joint,delete,11,11,0.4470967253049215,0.0066929994485317125,13
special,key.J.p20.joint,delete,11,11,0.5836163697143396,0.09286217438677946,50
special,key.J.p20.joint,global_keep,11,11,0.9755823115507761,0.5468763909087284,50
special,key.J.p20.joint,conditional_keep,11,11,0.9755823115507761,0.5468763909087284,50
special,key.J.p30.joint,delete,11,11,0.6455171058575312,0.12782806279292952,50
special,key.U.p20.union,global_keep,11,11,0.9961894452571869,0.5532384697798018,50
special,key.T.p10.point,delete,12,12,0.22856067617734271,0.015878279507160187,50
special,key.T.p20.point,delete,12,12,0.27252838760614395,0.047279300739367806,50
special,key.T.p20.point,global_keep,12,12,0.9338164627552032,0.6464460036717355,50
special,key.T.p20.point,conditional_keep,12,12,0.9855167170365652,0.6980282695281009,50
special,key.T.p30.point,delete,12,12,0.24406103541453678,0.048682828346888224,50
special,key.T.p20.block3,delete,12,12,0.2112329701582591,0.10052832777301472,50
special,key.T.p20.block3,global_keep,12,12,0.9712854325771332,0.8860534981886545,50
special,key.T.p20.block3,conditional_keep,12,12,0.9279257754484812,0.9527447917064029,50
special,key.T.p20.word,delete,12,12,0.14440244436264038,0.035296562214692434,50
special,key.T.p20.word,global_keep,12,12,0.9422473808129629,0.6323808855955334,50
special,key.T.p20.word,conditional_keep,12,12,0.9887885451316833,0.691712479268511,50
special,key.A.p10.point,delete,12,12,0.0019739170869191485,0.0010091533263524373,50
special,key.A.p20.point,delete,12,12,0.002319733301798503,0.0021388514836629233,50
special,key.A.p20.point,global_keep,12,12,0.6474854573607445,0.6385264283294478,50
special,key.A.p20.point,conditional_keep,12,12,0.9932100375493368,0.9909418443838754,50
special,key.A.p30.point,delete,12,12,0.002968430519104004,0.0028288751840591436,50
special,key.A.p20.block3,delete,12,12,0.00536389152208964,0.0018982658783594764,10
special,key.A.p20.block3,global_keep,12,12,0.6203804661830266,0.6396903714785973,10
special,key.A.p20.block3,conditional_keep,12,12,0.9771072765191396,0.9916411340236662,10
special,key.V.p10.point,delete,12,12,0.001512835423151652,0.0004104872544606527,50
special,key.V.p20.point,delete,12,12,0.0018640657265981038,0.0008316121498743692,50
special,key.V.p20.point,global_keep,12,12,0.6775926202535629,0.6841953496138256,50
special,key.V.p20.point,conditional_keep,12,12,0.99479212363561,0.9966701140006384,50
special,key.V.p30.point,delete,12,12,0.002056022485097249,0.0012068988879521687,50
special,key.V.p20.block3,delete,12,12,0.0012726982434590657,0.0006985312700271606,50
special,key.V.p20.block3,global_keep,12,12,0.6780035222570102,0.6841634001831213,50
special,key.V.p20.block3,conditional_keep,12,12,0.9960459371407827,0.9969414381186168,50
special,key.J.p10.joint,delete,12,12,0.23296521107355755,0.021909186045328776,50
special,key.J.p20.joint,delete,12,12,0.1614286998907725,0.030611355404059095,50
special,key.J.p20.joint,global_keep,12,12,0.9804383019606272,0.6657365915055076,50
special,key.J.p20.joint,conditional_keep,12,12,0.9804383019606272,0.6657365915055076,50
special,key.J.p30.joint,delete,12,12,0.26466070115566254,0.05939915756384532,50
special,key.U.p20.union,global_keep,12,12,0.9926237761974335,0.6979423518804831,50
special,key.T.p10.point,delete,13,13,0.0393084225555261,0.01116880944619576,50
special,key.T.p20.point,delete,13,13,0.023970084885756176,0.01812339699516694,50
special,key.T.p20.point,global_keep,13,13,0.9664109805598855,0.967290181494318,50
special,key.T.p20.point,conditional_keep,13,13,0.9777676975354552,0.9635522433525573,50
special,key.T.p30.point,delete,13,13,0.03198194752136866,0.01862791061401367,50
special,key.T.p20.block3,delete,13,13,0.0002786479890346527,0.018398725232224404,27
special,key.T.p20.block3,global_keep,13,13,0.9220087584108114,0.9517992424554433,27
special,key.T.p20.block3,conditional_keep,13,13,0.9252277854830027,0.9502054533035851,27
special,key.T.p20.word,delete,13,13,0.023970084885756176,0.014157614645858605,50
special,key.T.p20.word,global_keep,13,13,0.9664109805598855,0.9705862980677434,50
special,key.T.p20.word,conditional_keep,13,13,0.9777676975354552,0.9698894574244818,50
special,key.A.p10.point,delete,13,13,0.0031555816531181335,0.0015916659434636435,50
special,key.A.p20.point,delete,13,13,0.0035918926199277243,0.0024301737050215406,50
special,key.A.p20.point,global_keep,13,13,0.8220631157358488,0.834209547539552,50
special,key.A.p20.point,conditional_keep,13,13,0.9885714600483576,0.9900999120374522,50
special,key.A.p30.point,delete,13,13,0.00681451956431071,0.003987445309758186,50
special,key.A.p20.block3,delete,13,13,0.004572962721188863,0.0024699969332159307,27
special,key.A.p20.block3,global_keep,13,13,0.8178140570720037,0.8348666489308264,27
special,key.A.p20.block3,conditional_keep,13,13,0.9793422544995943,0.9899888128318168,27
special,key.V.p10.point,delete,13,13,,,0
special,key.V.p20.point,delete,13,13,,,0
special,key.V.p20.point,global_keep,13,13,,,0
special,key.V.p20.point,conditional_keep,13,13,,,0
special,key.V.p30.point,delete,13,13,,,0
special,key.V.p20.block3,delete,13,13,,,0
special,key.V.p20.block3,global_keep,13,13,,,0
special,key.V.p20.block3,conditional_keep,13,13,,,0
special,key.J.p10.joint,delete,13,13,0.03915140156944593,0.009602725779016812,50
special,key.J.p20.joint,delete,13,13,0.0236073633035024,0.015157595674196882,50
special,key.J.p20.joint,global_keep,13,13,0.959794856607914,0.9650261644553392,50
special,key.J.p20.joint,conditional_keep,13,13,0.959794856607914,0.9650261644553392,50
special,key.J.p30.joint,delete,13,13,0.03163814296325048,0.020170755585034686,50
special,key.U.p20.union,global_keep,13,13,0.9650311837904155,0.9621954852590959,50
special,key.T.p10.point,delete,14,14,0.005241001645723979,0.011030233552058536,50
special,key.T.p20.point,delete,14,14,0.014852250615755718,0.01644231895605723,50
special,key.T.p20.point,global_keep,14,14,0.7866043460865816,0.8271767554432152,50
special,key.T.p20.point,conditional_keep,14,14,0.9215798849860827,0.9416572436193625,50
special,key.T.p30.point,delete,14,14,0.012442007660865784,0.022111500203609465,50
special,key.T.p20.block3,delete,14,14,0.006323521335919698,0.013239274704546639,44
special,key.T.p20.block3,global_keep,14,14,0.8046512653430303,0.8141749858297054,44
special,key.T.p20.block3,conditional_keep,14,14,0.9525213489929835,0.9430925970276196,44
special,key.T.p20.point.cost6,delete,14,14,0.012648746371269226,0.013243672996759414,50
special,key.T.p20.point.cost6,global_keep,14,14,0.7602566629648209,0.7929523855789256,50
special,key.T.p20.point.cost6,conditional_keep,14,14,0.8825296039382616,0.9101937052607536,50
special,key.T.p20.word,delete,14,14,0.014852250615755718,0.01676207159956296,50
special,key.T.p20.word,global_keep,14,14,0.7866043460865816,0.8147765499229231,50
special,key.T.p20.word,conditional_keep,14,14,0.9215798849860827,0.9374632520476978,50
special,key.A.p10.point,delete,14,14,0.007591282327969869,0.0044974539677302035,50
special,key.A.p20.point,delete,14,14,0.019785573085149128,0.010268931984901428,50
special,key.A.p20.point,global_keep,14,14,0.8690554737113416,0.8143088642833756,50
special,key.A.p20.point,conditional_keep,14,14,0.9523582259813944,0.960590702344974,50
special,key.A.p30.point,delete,14,14,0.022027557094891865,0.014276354064544042,50
special,key.A.p20.block3,delete,14,14,0.02094314495722453,0.00825950061833417,9
special,key.A.p20.block3,global_keep,14,14,0.8830436685432991,0.8028192047581628,9
special,key.A.p20.block3,conditional_keep,14,14,0.932679091890653,0.9584754418443752,9
special,key.A.p20.point.cost6,delete,14,14,0.015405726929505665,0.004778285026550293,50
special,key.A.p20.point.cost6,global_keep,14,14,0.8687155780692896,0.8217686544948567,50
special,key.A.p20.point.cost6,conditional_keep,14,14,0.9537087579568228,0.9779863557716211,50
special,key.V.p10.point,delete,14,14,0.005786687135696411,0.0028367866111058066,31
special,key.V.p20.point,delete,14,14,0.01027171810468038,0.00483277528768494,28
special,key.V.p20.point,global_keep,14,14,0.801103413105011,0.85938963311838,28
special,key.V.p20.point,conditional_keep,14,14,0.9420739412307739,0.9794369357682411,28
special,key.V.p30.point,delete,14,14,0.006352568666140238,0.006015366365512211,50
special,key.V.p20.block3,delete,14,14,0.008708536624908447,0.003946803234241627,9
special,key.V.p20.block3,global_keep,14,14,0.7990929956237476,0.8663143113565943,9
special,key.V.p20.block3,conditional_keep,14,14,0.93955181290706,0.9822462005195793,9
special,key.V.p20.point.cost6,delete,14,14,0.008708536624908447,0.004211756347239703,29
special,key.V.p20.point.cost6,global_keep,14,14,0.7990929956237476,0.8588428562788034,29
special,key.V.p20.point.cost6,conditional_keep,14,14,0.93955181290706,0.9783772435681574,29
special,key.J.p10.joint,delete,14,14,0.017568235596021015,0.012793640544017158,50
special,key.J.p20.joint,delete,14,14,0.015509828925132751,0.016881230970223746,50
special,key.J.p20.joint,global_keep,14,14,0.9208476295073827,0.9318472822258869,50
special,key.J.p20.joint,conditional_keep,14,14,0.9208476295073827,0.9318472822258869,50
special,key.J.p30.joint,delete,14,14,0.01955309510231018,0.019316576073567075,50
special,key.U.p20.union,global_keep,14,14,0.9142808640996615,0.9379524128688942,28
special,key.T.p10.point,delete,15,15,0.06496575474739075,0.02346427008509636,50
special,key.T.p20.point,delete,15,15,0.061327489713827774,0.0496542176231742,50
special,key.T.p20.point,global_keep,15,15,0.8939582159121832,0.8219612585753202,50
special,key.T.p20.point,conditional_keep,15,15,0.8548659781614939,0.7914723576450099,50
special,key.T.p30.point,delete,15,15,0.10564002643028896,0.05964852845296264,50
special,key.T.p20.block3,delete,15,15,0.21450508727381626,0.035188915828863784,4
special,key.T.p20.block3,global_keep,15,15,0.9270635545253754,0.7085034555445116,4
special,key.T.p20.block3,conditional_keep,15,15,0.9143103311459223,0.6619789519657691,4
special,key.T.p20.word,delete,15,15,0.08099323014418285,0.032430267110466954,50
special,key.T.p20.word,global_keep,15,15,0.8702817857265472,0.7629309048612292,50
special,key.T.p20.word,conditional_keep,15,15,0.821839132035772,0.7224439010210335,50
special,key.A.p10.point,delete,15,15,0.0007985234260559082,0.0013947077592213948,50
special,key.A.p20.point,delete,15,15,0.0034144272406895953,0.0019169451793034872,50
special,key.A.p20.point,global_keep,15,15,0.7442113780416548,0.7591715578129513,50
special,key.A.p20.point,conditional_keep,15,15,0.986768734951814,0.9916135222713153,50
special,key.A.p30.point,delete,15,15,0.005797207355499268,0.00282016322016716,50
special,key.A.p20.block3,delete,15,15,0.002216289440790812,,0
special,key.A.p20.block3,global_keep,15,15,0.7537017377714316,,0
special,key.A.p20.block3,conditional_keep,15,15,0.9862210055192312,,0
special,key.V.p10.point,delete,15,15,0.002979472279548645,0.0009243282675743103,50
special,key.V.p20.point,delete,15,15,0.0009580403566360474,0.0017291156947612759,50
special,key.V.p20.point,global_keep,15,15,0.7925957006712755,0.8035048270970583,50
special,key.V.p20.point,conditional_keep,15,15,0.9923493911822637,0.9922002283732099,50
special,key.V.p30.point,delete,15,15,0.003162239988644918,0.0019012670218944549,50
special,key.V.p20.block3,delete,15,15,0.0009580403566360474,0.004914376884698867,4
special,key.V.p20.block3,global_keep,15,15,0.7925957006712755,0.7867647583285968,4
special,key.V.p20.block3,conditional_keep,15,15,0.9923493911822637,0.9816391790906589,4
special,key.J.p10.joint,delete,15,15,0.06307098021109898,0.03067605324089527,50
special,key.J.p20.joint,delete,15,15,0.061169467866420746,0.05153697186460098,50
special,key.J.p20.joint,global_keep,15,15,0.854338246708115,0.7761918510061997,50
special,key.J.p20.joint,conditional_keep,15,15,0.854338246708115,0.7761918510061997,50
special,key.J.p30.joint,delete,15,15,0.14813541745146117,0.07568350429336229,50
special,key.U.p20.union,global_keep,15,15,0.8266324441259106,0.792674323162064,50
special,key.T.p10.point,delete,16,16,0.007743845383326213,0.0038010984659194945,10
special,key.T.p20.point,delete,16,16,0.01324152946472168,0.019915515359378223,44
special,key.T.p20.point,global_keep,16,16,0.6327513307332993,0.624418316125009,44
special,key.T.p20.point,conditional_keep,16,16,0.6875179509321849,0.6416473978454386,44
special,key.T.p30.point,delete,16,16,0.008725295464197796,0.044368106176455806,50
special,key.T.p20.block3,delete,16,16,0.009944766759872437,,0
special,key.T.p20.block3,global_keep,16,16,0.4863766453539332,,0
special,key.T.p20.block3,conditional_keep,16,16,0.5002216522892317,,0
special,key.T.p20.word,delete,16,16,0.010576675335566204,0.004173960288365682,10
special,key.T.p20.word,global_keep,16,16,0.42431751887003577,0.5880057379913828,10
special,key.T.p20.word,conditional_keep,16,16,0.42498928805192315,0.5936288360506297,10
special,key.A.p10.point,delete,16,16,0.004318346579869589,0.0013234625260035197,10
special,key.A.p20.point,delete,16,16,0.000699688990910848,0.0022748252659132986,44
special,key.A.p20.point,global_keep,16,16,0.5566317811608315,0.5635913488522143,44
special,key.A.p20.point,conditional_keep,16,16,0.9976771275202433,0.9898541809031456,44
special,key.A.p30.point,delete,16,16,0.0018079976240793865,0.0028501276175181074,50
special,key.A.p20.block3,delete,16,16,0.0012133518854777017,,0
special,key.A.p20.block3,global_keep,16,16,0.581747551759084,,0
special,key.A.p20.block3,conditional_keep,16,16,0.9949696262677511,,0
special,key.V.p10.point,delete,16,16,0.0009280145168304443,0.0004162798325220744,10
special,key.V.p20.point,delete,16,16,0.002011726299921672,0.0008989539411332873,9
special,key.V.p20.point,global_keep,16,16,0.5605986540516218,0.5898026296937907,9
special,key.V.p20.point,conditional_keep,16,16,0.9904892245928446,0.9956951560797513,9
special,key.V.p30.point,delete,16,16,0.001747359832127889,0.0010233751932779947,50
special,key.V.p20.block3,delete,16,16,0.0007760723431905111,,0
special,key.V.p20.block3,global_keep,16,16,0.600011224548022,,0
special,key.V.p20.block3,conditional_keep,16,16,0.995277057091395,,0
special,key.J.p10.joint,delete,16,16,0.010612855354944866,0.0045348405838012695,10
special,key.J.p20.joint,delete,16,16,0.01630468169848124,0.020486678039147097,44
special,key.J.p20.joint,global_keep,16,16,0.9306292533874512,0.6377940938250641,44
special,key.J.p20.joint,conditional_keep,16,16,0.9306292533874512,0.6377940938250641,44
special,key.J.p30.joint,delete,16,16,0.012630343437194824,0.03172727540135383,50
special,key.U.p20.union,global_keep,16,16,0.6510330972572168,0.7016361388895247,9
special,key.T.p10.point,delete,17,17,0.08151219288508096,0.008276580075422922,50
special,key.T.p20.point,delete,17,17,0.06625863909721375,0.026161530017852784,50
special,key.T.p20.point,global_keep,17,17,0.9256826291481653,0.7936535488441586,50
special,key.T.p20.point,conditional_keep,17,17,0.9631188015143076,0.8337285082880406,50
special,key.T.p30.point,delete,17,17,0.08812172710895538,0.03472081959247589,50
special,key.T.p20.block3,delete,17,17,0.008020867904027304,0.008722188075383502,5
special,key.T.p20.block3,global_keep,17,17,0.8699772109587988,0.7318045263489087,5
special,key.T.p20.block3,conditional_keep,17,17,0.9117015153169632,0.7645367766420046,5
special,key.T.p20.word,delete,17,17,0.06625863909721375,0.019830818374951684,50
special,key.T.p20.word,global_keep,17,17,0.9256826291481653,0.7996739480334024,50
special,key.T.p20.word,conditional_keep,17,17,0.9631188015143076,0.8395481543320542,50
special,key.A.p10.point,delete,17,17,0.0029176374276479087,0.000779391924540202,50
special,key.A.p20.point,delete,17,17,0.0019840002059936523,0.0012557462851206464,50
special,key.A.p20.point,global_keep,17,17,0.61529640853405,0.6258538731249671,50
special,key.A.p20.point,conditional_keep,17,17,0.9927752514680227,0.995238564411799,50
special,key.A.p30.point,delete,17,17,0.002290437618891398,0.0020767275492350264,50
special,key.A.p20.block3,delete,17,17,0.0023103753725687666,0.0013854106267293294,5
special,key.A.p20.block3,global_keep,17,17,0.6019492099682491,0.6259192859133085,5
special,key.A.p20.block3,conditional_keep,17,17,0.9885537723700205,0.9936907311280567,5
special,key.V.p10.point,delete,17,17,0.00332986315091451,0.0010565801461537678,50
special,key.V.p20.point,delete,17,17,0.0062586863835652675,0.0018900158007939655,50
special,key.V.p20.point,global_keep,17,17,0.6426352709531784,0.6166361570854982,50
special,key.V.p20.point,conditional_keep,17,17,0.9827340046564738,0.9928160087267558,50
special,key.V.p30.point,delete,17,17,0.004000057776769002,0.0029065795739491784,50
special,key.V.p20.block3,delete,17,17,0.0036767621835072832,,0
special,key.V.p20.block3,global_keep,17,17,0.6354709764321644,,0
special,key.V.p20.block3,conditional_keep,17,17,0.9882238805294037,,0
special,key.J.p10.joint,delete,17,17,0.08378393451372781,0.010635368724664052,50
special,key.J.p20.joint,delete,17,17,0.0564805269241333,0.016579376757144926,50
special,key.J.p20.joint,global_keep,17,17,0.922043651342392,0.793569108696344,50
special,key.J.p20.joint,conditional_keep,17,17,0.922043651342392,0.793569108696344,50
special,key.J.p30.joint,delete,17,17,0.09191166361172995,0.03421094089746475,50
special,key.U.p20.union,global_keep,17,17,0.9775515695412954,0.8337583665968851,50
special,key.T.p10.point,delete,18,18,0.029163016006350517,0.025567181830604867,50
special,key.T.p20.point,delete,18,18,0.03346856000522773,0.040928342677652836,50
special,key.T.p20.point,global_keep,18,18,0.9238232932984829,0.9258877051916593,50
special,key.T.p20.point,conditional_keep,18,18,0.8577903471887112,0.913215157442416,50
special,key.T.p30.point,delete,18,18,0.048000632164378956,0.04537182548587831,50
special,key.T.p20.block3,delete,18,18,0.00242629274725914,0.035717885710764674,50
special,key.T.p20.block3,global_keep,18,18,0.9345096076528231,0.9373079963152608,50
special,key.T.p20.block3,conditional_keep,18,18,0.9405126584072908,0.9264496796582048,50
special,key.T.p20.word,delete,18,18,0.02706085021297137,0.04705136672748873,50
special,key.T.p20.word,global_keep,18,18,0.9220206327736378,0.9291869750712067,50
special,key.T.p20.word,conditional_keep,18,18,0.8579470428327719,0.9152611083700322,50
special,key.A.p10.point,delete,18,18,0.0037092181543509164,0.002277840053041776,50
special,key.A.p20.point,delete,18,18,0.00397444764773051,0.004485229154427846,50
special,key.A.p20.point,global_keep,18,18,0.8456549358864626,0.8471227623832722,50
special,key.A.p20.point,conditional_keep,18,18,0.988696850836277,0.9830711212633955,50
special,key.A.p30.point,delete,18,18,0.0038264021277427673,0.0060835574070612596,50
special,key.A.p20.block3,delete,18,18,0.004124746968348822,0.004381701548894247,50
special,key.A.p20.block3,global_keep,18,18,0.8412473561863104,0.847603937194993,50
special,key.A.p20.block3,conditional_keep,18,18,0.9857848597069582,0.9826694511886066,50
special,key.V.p10.point,delete,18,18,0.0023723567525545755,0.0007921689500411353,50
special,key.V.p20.point,delete,18,18,0.0019023691614468892,0.0013856119910875958,50
special,key.V.p20.point,global_keep,18,18,0.8537097685039043,0.855345311909914,50
special,key.V.p20.point,conditional_keep,18,18,0.9938632883131504,0.9950650126983721,50
special,key.V.p30.point,delete,18,18,0.0021862934033075967,0.0018576054523388548,50
special,key.V.p20.block3,delete,18,18,0.0019023691614468892,0.0019350222340135863,11
special,key.V.p20.block3,global_keep,18,18,0.8537097685039043,0.8641302566410918,11
special,key.V.p20.block3,conditional_keep,18,18,0.9938632883131504,0.9911677726177555,11
special,key.J.p10.joint,delete,18,18,0.02951675094664097,0.02200311936593304,50
special,key.J.p20.joint,delete,18,18,0.027361398562788963,0.0419812701207896,50
special,key.J.p20.joint,global_keep,18,18,0.8923213245968024,0.9122011800738983,50
special,key.J.p20.joint,conditional_keep,18,18,0.8923213245968024,0.9122011800738983,50
special,key.J.p30.joint,delete,18,18,0.05031953936365123,0.056026744732322796,50
special,key.U.p20.union,global_keep,18,18,0.8406122537950674,0.9154634468847266,50
special,key.T.p10.point,delete,19,19,0.4631584895153841,0.093365526041016,50
special,key.T.p20.point,delete,19,19,0.46849994733929634,0.14227731640140215,50
special,key.T.p20.point,global_keep,19,19,0.8750936140616735,0.7689650883649786,50
special,key.T.p20.point,conditional_keep,19,19,0.8430217752854029,0.7366292163543402,50
special,key.T.p30.point,delete,19,19,0.4826629261175791,0.18210624820863208,50
special,key.T.p20.block3,delete,19,19,0.48280234883228934,0.1294443740474957,9
special,key.T.p20.block3,global_keep,19,19,0.8265214810768764,0.7418785005531929,9
special,key.T.p20.block3,conditional_keep,19,19,0.7914654761552811,0.7125682017283032,9
special,key.T.p20.word,delete,19,19,0.4639998984833559,0.13105951117972534,50
special,key.T.p20.word,global_keep,19,19,0.888053094347318,0.7704541322751902,50
special,key.T.p20.word,conditional_keep,19,19,0.8580667724212011,0.7420953541466345,50
special,key.A.p10.point,delete,19,19,0.008435289065043131,0.004067409535249074,50
special,key.A.p20.point,delete,19,19,0.012594463924566906,0.006099272767702738,50
special,key.A.p20.point,global_keep,19,19,0.8182682618498802,0.8204514104221015,50
special,key.A.p20.point,conditional_keep,19,19,0.9797948474685351,0.979784517250955,50
special,key.A.p30.point,delete,19,19,0.01501404990752538,0.008938353111346563,50
special,key.A.p20.block3,delete,19,19,0.0029190679391225176,0.005434057759967718,44
special,key.A.p20.block3,global_keep,19,19,0.8095929200450579,0.8094205054486253,44
special,key.A.p20.block3,conditional_keep,19,19,0.9939540103077888,0.9751736772701739,44
special,key.V.p10.point,delete,19,19,0.005528437594572703,0.00136970097110385,35
special,key.V.p20.point,delete,19,19,0.0019682422280311584,0.0023241320252418516,50
special,key.V.p20.point,global_keep,19,19,0.7969441630411893,0.8011846011558859,50
special,key.V.p20.point,conditional_keep,19,19,0.9935585111379623,0.9909535076965887,50
special,key.V.p30.point,delete,19,19,0.0023432125647862754,0.0031750731666882834,50
special,key.V.p20.block3,delete,19,19,0.001807106037934621,0.0019619662427540975,44
special,key.V.p20.block3,global_keep,19,19,0.7982190819457173,0.8034936558143464,44
special,key.V.p20.block3,conditional_keep,19,19,0.9931405484676361,0.9925253547615177,44
special,key.J.p10.joint,delete,19,19,0.4644046245763699,0.07228311311608801,50
special,key.J.p20.joint,delete,19,19,0.4695984901239475,0.09997269749020536,50
special,key.J.p20.joint,global_keep,19,19,0.8327416330575943,0.6972883449308575,50
special,key.J.p20.joint,conditional_keep,19,19,0.8327416330575943,0.6972883449308575,50
special,key.J.p30.joint,delete,19,19,0.4765465405459205,0.12857473688820997,50
special,key.U.p20.union,global_keep,19,19,0.8343796283006668,0.7376917184827227,50
special,key.T.p10.point,delete,20,20,0.0389309028784434,0.02087972462177277,50
special,key.T.p20.point,delete,20,20,0.09409676988919576,0.03724397405982018,50
special,key.T.p20.point,global_keep,20,20,0.7453734452525775,0.7743193498812616,50
special,key.T.p20.point,conditional_keep,20,20,0.8716925730307897,0.8874462966869275,50
special,key.T.p30.point,delete,20,20,0.05545230209827423,0.04904480963945389,50
special,key.T.p20.block3,delete,20,20,0.08216787874698639,0.04364360014597575,50
special,key.T.p20.block3,global_keep,20,20,0.795684694002072,0.7781126193764308,50
special,key.T.p20.block3,conditional_keep,20,20,0.9344496726989746,0.897140997176369,50
special,key.T.p20.word,delete,20,20,0.08587323129177094,0.02924775292476018,50
special,key.T.p20.word,global_keep,20,20,0.8374840517838796,0.771075340754663,50
special,key.T.p20.word,conditional_keep,20,20,0.9774157653252283,0.8876467392252136,50
special,key.A.p10.point,delete,20,20,0.0004870295524597168,0.0011573857069015505,50
special,key.A.p20.point,delete,20,20,0.003481100002924601,0.00255411297082901,50
special,key.A.p20.point,global_keep,20,20,0.6891267808775108,0.6939895512660343,50
special,key.A.p20.point,conditional_keep,20,20,0.9895165463288625,0.9900266307592392,50
special,key.A.p30.point,delete,20,20,0.006134316325187683,0.0033109184106191,50
special,key.A.p20.block3,delete,20,20,0.004851425687472026,0.0025964012742042534,50
special,key.A.p20.block3,global_keep,20,20,0.6905436106026173,0.6969208733489115,50
special,key.A.p20.block3,conditional_keep,20,20,0.985045944650968,0.9899321264028551,50
special,key.V.p10.point,delete,20,20,0.009580641984939575,0.0027789221207300823,50
special,key.V.p20.point,delete,20,20,0.02074439823627472,0.005430650413036347,50
special,key.V.p20.point,global_keep,20,20,0.7986927640934786,0.7458222353955111,50
special,key.V.p20.point,conditional_keep,20,20,0.9642152537902197,0.9746728248894216,50
special,key.V.p30.point,delete,20,20,0.03212502102057139,0.01479536940654119,50
special,key.V.p20.block3,delete,20,20,0.025535056988398232,0.01234382192293803,10
special,key.V.p20.block3,global_keep,20,20,0.8074352343877157,0.7406752344919368,10
special,key.V.p20.block3,conditional_keep,20,20,0.9565213620662689,0.9469326590498289,10
special,key.J.p10.joint,delete,20,20,0.04111002882321676,0.021276454826196032,50
special,key.J.p20.joint,delete,20,20,0.10665020843346913,0.0362768313785394,50
special,key.J.p20.joint,global_keep,20,20,0.9173286656538645,0.857517851603528,50
special,key.J.p20.joint,conditional_keep,20,20,0.9173286656538645,0.857517851603528,50
special,key.J.p30.joint,delete,20,20,0.07306217153867085,0.050811035186052324,50
special,key.U.p20.union,global_keep,20,20,0.903721864024798,0.8718147917931978,50
