sample_id,word_id,score,accepted,duration
-9y-fZ3swSY$_$0,21,-0.012693097200565263,True,0.2895857142857148
-9y-fZ3swSY$_$4,0,-0.1964528425806975,True,0.2924794207317073
-9y-fZ3swSY$_$4,1,-0.1374838120464119,True,0.12999085365853663
-9y-fZ3swSY$_$4,2,-0.05703653837699676,True,0.2924794207317072
-9y-fZ3swSY$_$4,3,-0.0024817981029627845,True,0.16248856707317072
-9y-fZ3swSY$_$4,4,-0.45957868354980747,True,0.3899725609756096
-9y-fZ3swSY$_$4,5,-0.5034001982668505,True,0.38997256097560973
-9y-fZ3swSY$_$4,6,-0.015116859725897788,True,0.16248856707317083
-9y-fZ3swSY$_$4,7,-0.02705175229004908,True,0.12999085365853658
-9y-fZ3swSY$_$4,8,-0.2629529464375082,True,0.2924794207317074
-9y-fZ3swSY$_$8,0,-0.08327540267373479,True,0.289235294117647
-9y-fZ3swSY$_$8,1,-0.019036409297655155,True,0.12854901960784315
-9y-fZ3swSY$_$8,2,-0.0002610213574273855,True,0.4177843137254902
-9y-fZ3swSY$_$8,3,-0.002465046139841023,True,0.6106078431372548
-9y-fZ3swSY$_$8,4,-0.00749520369342882,True,0.4820588235294119
-9y-fZ3swSY$_$8,5,-0.0009934279150911607,True,0.16068627450980344
-9y-fZ3swSY$_$8,6,-5.454247011584812e-05,True,0.3213725490196082
-9y-fZ3swSY$_$8,7,-0.00015877267052625635,True,0.38564705882352923
-9y-fZ3swSY$_$8,8,-0.0038034752964165365,True,0.28923529411764726
-9y-fZ3swSY$_$8,9,-7.31558612869776e-05,True,0.16068627450980344
-9y-fZ3swSY$_$8,10,-4.2287070983082486e-05,True,0.5160686274509807
-9y-fZ3swSY$_$8,11,-8.586341324227457e-05,True,0.16068627450980433
-AUZQgSxyPQ$_$2,0,-4.947169911950766e-06,True,0.2564184549356223
-AUZQgSxyPQ$_$2,1,-0.0004906550498731121,True,0.16026153433476398
-AUZQgSxyPQ$_$2,2,-0.0014206111894730828,True,0.4166799892703861
-AUZQgSxyPQ$_$2,3,-0.19245366735267452,True,0.28847076180257525
-AUZQgSxyPQ$_$2,4,-0.0003867379409712157,True,0.2564184549356223
-AUZQgSxyPQ$_$2,5,-1.5836886055229797,True,0.12820922746781127
-AUZQgSxyPQ$_$2,6,-0.41278366652559273,True,0.6730984442060084
-AUZQgSxyPQ$_$2,7,-2.4660384572762403e-05,True,0.5160261534334767
-AUZQgSxyPQ$_$2,8,-0.44763554351977847,True,0.7372030579399138
-AUZQgSxyPQ$_$2,9,-0.004939216215544465,True,0.3846276824034329
-AUZQgSxyPQ$_$2,10,-2.4611096346033638e-05,True,0.5160261534334767
-AUZQgSxyPQ$_$2,11,-0.000164221855982305,True,0.19231384120171668
-AUZQgSxyPQ$_$2,12,-8.09450175722759e-05,True,0.5160261534334758
-AUZQgSxyPQ$_$2,13,-0.32281098267343583,True,0.7372030579399151
-AUZQgSxyPQ$_$2,14,-0.0143994185444285,True,0.1602615343347633
