sample_id,modality,n_positions,top20_share,positive_fraction,negative_fraction,median_D
fWOIAxzBQFY$_$12,T,24,0.6494648565463572,0.5416666666666666,0.4583333333333333,0.0027809242407480497
fWOIAxzBQFY$_$12,V,24,0.33549319111078657,0.4166666666666667,0.5833333333333334,0.0011487702528635499
fWOIAxzBQFY$_$5,A,16,0.4218757754486019,0.5625,0.4375,0.0017361839612325
fWOIAxzBQFY$_$5,T,16,0.539201233973585,0.5,0.5,0.01051358630259825
fWOIAxzBQFY$_$5,V,16,0.455350411644453,0.625,0.375,0.0008044516046841501
fWOIAxzBQFY$_$7,A,19,0.31859677756822236,0.5263157894736842,0.47368421052631576,0.0017962008714675
fWOIAxzBQFY$_$7,T,19,0.46792465527729415,0.42105263157894735,0.5789473684210527,0.0140761037667592
fWOIAxzBQFY$_$7,V,19,0.25109123932300914,0.47368421052631576,0.5263157894736842,0.0041993409395217
f_ZJ7L14oYQ$_$11,A,40,0.3943464056461824,0.425,0.575,0.0004610816637674
f_ZJ7L14oYQ$_$11,T,40,0.44318715093499883,0.525,0.475,0.0074242129921912505
f_ZJ7L14oYQ$_$11,V,40,0.40920680458286474,0.4,0.575,0.0006878798206646499
f_ZJ7L14oYQ$_$17,A,21,0.35093314637194734,0.5238095238095238,0.47619047619047616,0.0014631363252798
f_ZJ7L14oYQ$_$17,T,21,0.5480406552355032,0.5714285714285714,0.42857142857142855,0.0113058257848024
f_ZJ7L14oYQ$_$17,V,21,0.41920562147824525,0.5238095238095238,0.47619047619047616,0.0018027940144141
f_ZJ7L14oYQ$_$21,A,22,0.4464591658497024,0.45454545454545453,0.5454545454545454,0.0013376673062642
f_ZJ7L14oYQ$_$21,T,22,0.573964737753215,0.36363636363636365,0.6363636363636364,0.03640660146872195
f_ZJ7L14oYQ$_$21,V,22,0.38832865553768087,0.45454545454545453,0.5454545454545454,0.00157769521077465
f_ZJ7L14oYQ$_$27,A,26,0.4103457077853697,0.4230769230769231,0.5769230769230769,0.0009917517503102
f_ZJ7L14oYQ$_$27,T,26,0.5292750702632669,0.38461538461538464,0.6153846153846154,0.012515522539615551
f_ZJ7L14oYQ$_$27,V,26,0.3723055464825959,0.46153846153846156,0.5384615384615384,0.00066410005092615
f_ZJ7L14oYQ$_$8,A,21,0.5124458806588672,0.5714285714285714,0.42857142857142855,0.0010902322828769
f_ZJ7L14oYQ$_$8,T,21,0.5226519725093086,0.5714285714285714,0.42857142857142855,0.0201779513930281
f_ZJ7L14oYQ$_$8,V,21,0.4279019005255216,0.6190476190476191,0.38095238095238093,0.0015778541564941
f_ZJ7L14oYQ$_$9,A,29,0.4153610820388562,0.41379310344827586,0.5862068965517241,0.0007394254207611
f_ZJ7L14oYQ$_$9,T,29,0.4622541409534526,0.6206896551724138,0.3793103448275862,0.01008099441727
f_ZJ7L14oYQ$_$9,V,29,0.3612261775052189,0.6206896551724138,0.3793103448275862,0.0009777608017126
ffrJ91swyq0$_$1,A,43,0.4303884845061543,0.4883720930232558,0.4883720930232558,0.0002791086832682
ffrJ91swyq0$_$1,T,43,0.6765187546092811,0.4186046511627907,0.5813953488372093,0.0048540532588958
ffrJ91swyq0$_$1,V,43,0.31528142143342974,0.5116279069767442,0.46511627906976744,0.0003706912199656
g8Cl74tS3oY$_$2,A,33,0.42224156984758865,0.48484848484848486,0.5151515151515151,0.0006402085224787
g8Cl74tS3oY$_$2,T,33,0.5327319193029539,0.5454545454545454,0.45454545454545453,0.0123802373806635
g8Cl74tS3oY$_$2,V,33,0.4605177034270217,0.48484848484848486,0.5151515151515151,0.0002969851096471
g8Cl74tS3oY$_$6,A,41,0.43795121362642364,0.4878048780487805,0.5121951219512195,0.0004287958145141
g8Cl74tS3oY$_$6,T,41,0.4727666635212016,0.4146341463414634,0.5853658536585366,0.0105515221754709
g8Cl74tS3oY$_$6,V,41,0.4889862178411637,0.3902439024390244,0.6097560975609756,0.0001614193121592
gR4gM_WXesQ$_$10,A,24,0.39088581381780746,0.4166666666666667,0.5833333333333334,0.0012591506044069
gR4gM_WXesQ$_$10,T,24,0.6214853543493496,0.3333333333333333,0.6666666666666666,0.01023804831008115
gR4gM_WXesQ$_$10,V,24,0.38160831617729507,0.5,0.5,0.00041544623672955
gR4gM_WXesQ$_$18,A,31,0.46398284385147187,0.6129032258064516,0.3870967741935484,0.0006870577732721
gR4gM_WXesQ$_$18,T,31,0.6876203942852397,0.5161290322580645,0.4838709677419355,0.007754181822141
gR4gM_WXesQ$_$18,V,31,0.4937238343083339,0.5806451612903226,0.41935483870967744,0.0003482898076375
gR4gM_WXesQ$_$20,A,38,0.39910319491839036,0.5,0.5,0.00062310198942815
gR4gM_WXesQ$_$20,T,38,0.5291002039748011,0.5,0.5,0.00554430981477095
gR4gM_WXesQ$_$20,V,38,0.4069979737386727,0.42105263157894735,0.5789473684210527,0.0002760142087936
gR4gM_WXesQ$_$24,A,12,0.5032556629400439,0.5833333333333334,0.4166666666666667,0.0016317244153468999
gR4gM_WXesQ$_$24,T,12,0.501734677610888,0.75,0.25,0.0157353767038633
gR4gM_WXesQ$_$24,V,12,0.4729402479725187,0.5,0.5,0.00113221032855405
gR4gM_WXesQ$_$26,A,19,0.30809754039061277,0.42105263157894735,0.5789473684210527,0.0010128567616144
gR4gM_WXesQ$_$26,T,19,0.6783302961106733,0.42105263157894735,0.5789473684210527,0.0232603351275126
gR4gM_WXesQ$_$26,V,19,0.40787973561764723,0.2631578947368421,0.7368421052631579,0.0004921555519104
gR4gM_WXesQ$_$3,A,27,0.40823065195151687,0.4074074074074074,0.5925925925925926,0.0012499839067459
gR4gM_WXesQ$_$3,T,27,0.5973118648531629,0.5555555555555556,0.4444444444444444,0.0123138427734375
gR4gM_WXesQ$_$3,V,22,0.5582165921201339,0.2727272727272727,0.7272727272727273,0.0012532193213701
gR4gM_WXesQ$_$4,A,20,0.4937623721267311,0.45,0.55,0.0007657011349995
gR4gM_WXesQ$_$4,T,20,0.4769871108981945,0.5,0.5,0.006931729614734599
gR4gM_WXesQ$_$4,V,20,0.38125753051150757,0.5,0.5,0.0008291527628898499
gR4gM_WXesQ$_$8,A,23,0.35916883220869716,0.4782608695652174,0.5217391304347826,0.0012628808617591
gR4gM_WXesQ$_$8,T,23,0.45263762505980437,0.5217391304347826,0.4782608695652174,0.0120937998096148
gR4gM_WXesQ$_$8,V,23,0.47390377489872765,0.43478260869565216,0.5652173913043478,0.0006228300432364
gVqs4TzqySw$_$1,A,44,0.4592089269462933,0.5,0.5,0.0003577570120493
gVqs4TzqySw$_$1,T,44,0.4124137016357963,0.5227272727272727,0.4772727272727273,0.00453226516644155
gVqs4TzqySw$_$1,V,39,0.4015238298212433,0.6153846153846154,0.38461538461538464,0.0002183367808659
gVqs4TzqySw$_$2,A,27,0.3869713210538318,0.48148148148148145,0.5185185185185185,0.0008592257897059
gVqs4TzqySw$_$2,T,27,0.6475502545358379,0.5185185185185185,0.48148148148148145,0.0036213348309199
gVqs4TzqySw$_$2,V,14,0.35007979663288,0.5,0.5,0.00298801312843955
gVqs4TzqySw$_$3,A,25,0.2841293660376801,0.52,0.48,0.0016595398386319
gVqs4TzqySw$_$3,T,25,0.6515670584756449,0.56,0.44,0.0089207738637924
gVqs4TzqySw$_$3,V,13,0.5351305909031432,0.23076923076923078,0.7692307692307693,0.0007893765966097
gVqs4TzqySw$_$4,A,8,0.36172809337744355,0.625,0.375,0.0032405791183312002
gVqs4TzqySw$_$4,T,8,0.38649560397341115,0.5,0.5,0.03108486595253145
gVqs4TzqySw$_$4,V,8,0.4789546578570614,0.5,0.5,0.0007413054505983499
goMtnNHQ_z4$_$1,A,16,0.35701117769976887,0.4375,0.5625,0.0019457451999187001
goMtnNHQ_z4$_$1,T,16,0.4621364958017037,0.375,0.625,0.02609774470329275
goMtnNHQ_z4$_$1,V,16,0.44528408222189636,0.5,0.5,0.0005067152281602
goMtnNHQ_z4$_$12,A,19,0.4957122348240342,0.47368421052631576,0.5263157894736842,0.0008578101793924
goMtnNHQ_z4$_$12,T,19,0.6686378108449608,0.42105263157894735,0.5789473684210527,0.0081587408979733
goMtnNHQ_z4$_$12,V,19,0.47579315214870455,0.7368421052631579,0.2631578947368421,0.001390332976977
goMtnNHQ_z4$_$13,A,21,0.4122181961893513,0.5714285714285714,0.42857142857142855,0.0006185074647267
goMtnNHQ_z4$_$13,T,21,0.5060200648395164,0.6190476190476191,0.38095238095238093,0.0022873083750406
goMtnNHQ_z4$_$13,V,21,0.6011488604592479,0.3333333333333333,0.6190476190476191,0.000370035568873
goMtnNHQ_z4$_$2,A,19,0.46748776297332595,0.47368421052631576,0.5263157894736842,0.0006145338217417
goMtnNHQ_z4$_$2,T,19,0.7111657003392428,0.3684210526315789,0.631578947368421,0.0047084788481394
goMtnNHQ_z4$_$2,V,19,0.3189635209749001,0.5789473684210527,0.42105263157894735,0.0010795990626017
hqzF4IDaIYE$_$0,A,25,0.39563123493178576,0.52,0.48,0.0009982536236445
hqzF4IDaIYE$_$0,T,25,0.40423163601796924,0.56,0.44,0.0175982962052027
hqzF4IDaIYE$_$0,V,25,0.4935965738151806,0.36,0.64,0.0010069559017817
hqzF4IDaIYE$_$2,A,29,0.4102261867014634,0.5517241379310345,0.4482758620689655,0.0005221664905548
hqzF4IDaIYE$_$2,T,29,0.5012300267743512,0.5517241379310345,0.4482758620689655,0.0115871578454971
hqzF4IDaIYE$_$2,V,29,0.44140909966306835,0.5172413793103449,0.4827586206896552,0.0004565268754959
hqzF4IDaIYE$_$3,A,40,0.4032638599151714,0.6,0.4,0.000627152621746
hqzF4IDaIYE$_$3,T,40,0.5167269705465716,0.4,0.6,0.0072583903868992505
hqzF4IDaIYE$_$3,V,40,0.4418509559129699,0.475,0.5,0.0003746499617894
hqzF4IDaIYE$_$4,A,13,0.42551868323451286,0.6153846153846154,0.38461538461538464,0.0025010854005813
hqzF4IDaIYE$_$4,T,13,0.5573340822915369,0.6153846153846154,0.38461538461538464,0.0271747509638468
hqzF4IDaIYE$_$4,V,13,0.4877481930526051,0.46153846153846156,0.5384615384615384,0.0027554382880528
hqzF4IDaIYE$_$6,A,9,0.6069967831686816,0.5555555555555556,0.4444444444444444,0.0014153495430946
hqzF4IDaIYE$_$6,T,9,0.4227592552751308,0.5555555555555556,0.4444444444444444,0.0392274319504698
hqzF4IDaIYE$_$6,V,9,0.3577369410028401,0.5555555555555556,0.4444444444444444,0.0075607101122538
hvfaYsv7p8E$_$0,A,20,0.5012046966212051,0.5,0.5,0.00126661360263815
hvfaYsv7p8E$_$0,T,20,0.4101943078422821,0.6,0.4,0.0222676942745844
hvfaYsv7p8E$_$0,V,20,0.3985852562514609,0.75,0.25,0.000428215910991
iUXqlrui25c$_$10,A,32,0.41795059771666393,0.5,0.5,0.0011395427087941999
iUXqlrui25c$_$10,T,32,0.6791441718281648,0.5,0.5,0.0127023595074812
iUXqlrui25c$_$10,V,32,0.44482914394503037,0.5,0.4375,0.00014626234769814998
iUXqlrui25c$_$21,A,20,0.3507616600979842,0.65,0.35,0.0011966079473495002
iUXqlrui25c$_$21,T,20,0.44843172937649084,0.45,0.55,0.0083156296362479
iUXqlrui25c$_$21,V,20,0.34570703000517305,0.45,0.55,0.00055687455460425
iUXqlrui25c$_$23,A,25,0.3956746745278356,0.64,0.36,0.0023398424188296
iUXqlrui25c$_$23,T,25,0.5106976065003248,0.48,0.52,0.0106418927510579
iUXqlrui25c$_$23,V,25,0.41923093632033004,0.56,0.4,0.0004362761974334
icbUzboLcDQ$_$0,A,21,0.3714766569849861,0.5238095238095238,0.47619047619047616,0.0005944470564524
icbUzboLcDQ$_$0,T,21,0.7403233249445482,0.6190476190476191,0.38095238095238093,0.0025772154331207
icbUzboLcDQ$_$0,V,21,0.527168025543109,0.38095238095238093,0.6190476190476191,9.799997011820476e-05
ioupaiAuRr0$_$4,A,40,0.40821812253518264,0.25,0.75,0.0003257890542348
ioupaiAuRr0$_$4,T,40,0.6381470989182442,0.575,0.425,0.00453806420167285
ioupaiAuRr0$_$4,V,40,0.47423326591435294,0.675,0.325,0.00011867284774775
ioupaiAuRr0$_$5,A,29,0.48993468975788435,0.3793103448275862,0.5862068965517241,0.0006535177429517
ioupaiAuRr0$_$5,T,29,0.5459168090016888,0.4482758620689655,0.5517241379310345,0.009341816107432
ioupaiAuRr0$_$5,V,29,0.3712148842045727,0.4827586206896552,0.5172413793103449,0.0003993238011995
jICmfLeFymA$_$16,A,19,0.32637463947557693,0.5789473684210527,0.42105263157894735,0.0006943047046661
jICmfLeFymA$_$16,T,19,0.5011792026310188,0.5263157894736842,0.47368421052631576,0.0055177609125773
jICmfLeFymA$_$16,V,19,0.36733048044493083,0.47368421052631576,0.47368421052631576,0.0004749298095703
jPrEKz1rAno$_$11,A,14,0.40811077376798277,0.42857142857142855,0.5714285714285714,0.0020047153035798997
jPrEKz1rAno$_$11,T,14,0.562182418233914,0.5,0.5,0.0159251727163791
jPrEKz1rAno$_$11,V,14,0.37431618358525115,0.42857142857142855,0.5714285714285714,0.00036003688971200003
jPrEKz1rAno$_$6,A,27,0.39053129500681133,0.4074074074074074,0.5925925925925926,0.0009433974822362
jPrEKz1rAno$_$6,T,27,0.6468014526707241,0.5185185185185185,0.48148148148148145,0.0040108909209569
jPrEKz1rAno$_$6,V,27,0.4600136596493323,0.48148148148148145,0.5185185185185185,0.000266837577025
jPrEKz1rAno$_$7,A,35,0.41334369703205476,0.45714285714285713,0.5428571428571428,0.0007970482110977
jPrEKz1rAno$_$7,T,35,0.45056204815734946,0.6285714285714286,0.37142857142857144,0.0128241305549939
jPrEKz1rAno$_$7,V,35,0.4750696550670172,0.2857142857142857,0.7142857142857143,0.0003955339392026
k5ZOshC2LP4$_$1,A,31,0.41613966881495396,0.5806451612903226,0.41935483870967744,0.0009658286968866
k5ZOshC2LP4$_$1,T,31,0.5583644228282161,0.41935483870967744,0.5806451612903226,0.0204876686135927
k5ZOshC2LP4$_$1,V,31,0.34085222687661443,0.5483870967741935,0.45161290322580644,3.7920971711476646e-05
kbGhEJ4W44o$_$0,A,39,0.41594903939675676,0.5641025641025641,0.4358974358974359,0.0012712031602859
kbGhEJ4W44o$_$0,T,39,0.6152743007295682,0.4358974358974359,0.5641025641025641,0.0246814700464407
kbGhEJ4W44o$_$0,V,39,0.32012445901217196,0.48717948717948717,0.5128205128205128,0.0013988576829433
kfsO4c0Ekes$_$7,A,27,0.4459179572577067,0.48148148148148145,0.5185185185185185,0.0004317263762156
kfsO4c0Ekes$_$7,T,27,0.6716847940281002,0.5555555555555556,0.4444444444444444,0.0022680759429931
kfsO4c0Ekes$_$7,V,26,0.5116684453931186,0.4230769230769231,0.5769230769230769,0.0003145535786946
kvUb78Rdzdc$_$3,A,48,0.37075037661333804,0.4166666666666667,0.5833333333333334,0.00031852722167965
kvUb78Rdzdc$_$3,T,48,0.44962493891565264,0.4791666666666667,0.5208333333333334,0.00341384112834925
kvUb78Rdzdc$_$3,V,48,0.33051073321419827,0.4791666666666667,0.4791666666666667,0.0001199493805567
lO87-4Kf0cQ$_$2,A,14,0.4446604820695215,0.5,0.5,0.0021629265199104497
lO87-4Kf0cQ$_$2,T,14,0.43090419693258075,0.5714285714285714,0.42857142857142855,0.01313388347625725
lO87-4Kf0cQ$_$2,V,14,0.4466762397148355,0.7857142857142857,0.21428571428571427,0.0010075767834981
lO87-4Kf0cQ$_$5,A,18,0.3424593307289138,0.5,0.5,0.0017870167891184
lO87-4Kf0cQ$_$5,T,18,0.7006042745895327,0.6666666666666666,0.3333333333333333,0.0058618104085326
lO87-4Kf0cQ$_$5,V,18,0.45099041286572283,0.4444444444444444,0.5555555555555556,0.00068477168679235
lWf5hHRHIDs$_$11,A,13,0.35927343058565364,0.46153846153846156,0.5384615384615384,0.0019537309805552
lWf5hHRHIDs$_$11,T,13,0.6350934614798687,0.5384615384615384,0.46153846153846156,0.0083916336297988
lWf5hHRHIDs$_$11,V,13,0.4260809631879775,0.46153846153846156,0.5384615384615384,0.001777579387029
lawHYX5eB20$_$1,A,12,0.4265605220536238,0.5,0.5,0.0014600207408269
lawHYX5eB20$_$1,T,12,0.5349486068328837,0.5833333333333334,0.4166666666666667,0.0307844057679176
lawHYX5eB20$_$1,V,12,0.4656161250784799,0.5833333333333334,0.4166666666666667,0.00052576760450995
lawHYX5eB20$_$2,A,23,0.39485542349469,0.4782608695652174,0.5217391304347826,0.0008660896370808
lawHYX5eB20$_$2,T,23,0.48230324580766815,0.5217391304347826,0.4782608695652174,0.0080628897994756
lawHYX5eB20$_$2,V,23,0.4134033342871879,0.5217391304347826,0.4782608695652174,0.0004755370318889
mHGaQ_nv9UY$_$13,A,48,0.34851514665649874,0.5,0.5,0.0005236497769753
mHGaQ_nv9UY$_$13,T,48,0.4212776346424289,0.4791666666666667,0.5208333333333334,0.00594829434218505
mHGaQ_nv9UY$_$13,V,48,0.46384186263708527,0.4166666666666667,0.5625,1.898997773726781e-05
mHGaQ_nv9UY$_$14,A,26,0.4006005059692298,0.5,0.5,0.0012203007936477
mHGaQ_nv9UY$_$14,T,26,0.49694877643448176,0.5769230769230769,0.4230769230769231,0.0139571291704972
mHGaQ_nv9UY$_$14,V,26,0.3891655296290565,0.46153846153846156,0.38461538461538464,0.00056328997015945
mHGaQ_nv9UY$_$17,A,29,0.4098750656021747,0.4482758620689655,0.5517241379310345,0.0006206159790356
mHGaQ_nv9UY$_$17,T,29,0.4738247068571157,0.4482758620689655,0.5517241379310345,0.0051443725824356
mHGaQ_nv9UY$_$17,V,29,0.36828763045863744,0.5517241379310345,0.3793103448275862,0.0002972483634948
mHGaQ_nv9UY$_$22,A,48,0.41368311845691386,0.4583333333333333,0.5416666666666666,0.00041702389717095
mHGaQ_nv9UY$_$22,T,48,0.4872691047410244,0.5208333333333334,0.4791666666666667,0.006962398687998399
mHGaQ_nv9UY$_$22,V,48,0.4175689374307405,0.5208333333333334,0.4375,8.593996365865073e-05
mHGaQ_nv9UY$_$4,A,27,0.3565155407481619,0.4444444444444444,0.5555555555555556,0.0020554984609285
mHGaQ_nv9UY$_$4,T,27,0.5847799947422504,0.37037037037037035,0.6296296296296297,0.0221922608713308
mHGaQ_nv9UY$_$4,V,27,0.4245843511259389,0.6296296296296297,0.37037037037037035,0.0007810915509859
mHGaQ_nv9UY$_$5,A,33,0.38978722131036997,0.48484848484848486,0.5151515151515151,0.0004421373208363
mHGaQ_nv9UY$_$5,T,33,0.6487337363334824,0.3333333333333333,0.6666666666666666,0.0045586625734965
mHGaQ_nv9UY$_$5,V,33,0.501903813562725,0.24242424242424243,0.7575757575757576,0.0004536608854929
mLW-jn67gRE$_$1,A,14,0.3622751419695202,0.5,0.42857142857142855,0.0021898423631985502
mLW-jn67gRE$_$1,T,14,0.5298758261528081,0.5,0.5,0.0284295802315076
mLW-jn67gRE$_$1,V,14,0.4686992177760555,0.42857142857142855,0.5,0.00049012154340735
mLW-jn67gRE$_$17,A,41,0.38178999428108473,0.5853658536585366,0.4146341463414634,0.0006419370571772
mLW-jn67gRE$_$17,T,41,0.5698185531362211,0.43902439024390244,0.5609756097560976,0.0079830661416053
mLW-jn67gRE$_$17,V,41,0.5391261270187688,0.34146341463414637,0.6585365853658537,0.0002786293625831
mLW-jn67gRE$_$20,A,40,0.3455104412334438,0.5,0.5,0.00074676175912215
mLW-jn67gRE$_$20,T,40,0.5636283870557486,0.475,0.525,0.0035340885321299
mLW-jn67gRE$_$20,V,37,0.483771352993292,0.32432432432432434,0.6486486486486487,0.0004228154818216
mLW-jn67gRE$_$3,A,21,0.4612727074142905,0.38095238095238093,0.6190476190476191,0.0006002870698769
mLW-jn67gRE$_$3,T,21,0.5107921601916198,0.6666666666666666,0.3333333333333333,0.0139491272469361
mLW-jn67gRE$_$3,V,21,0.3808910419784565,0.47619047619047616,0.5238095238095238,0.0006013984481493
mLW-jn67gRE$_$5,A,23,0.4061686904598498,0.4782608695652174,0.5217391304347826,0.0011678350468476
mLW-jn67gRE$_$5,T,23,0.47518578611068574,0.4782608695652174,0.5217391304347826,0.0189622454345226
mLW-jn67gRE$_$5,V,23,0.40612943035367893,0.391304347826087,0.6086956521739131,0.0005866326391696
mLW-jn67gRE$_$6,A,35,0.46162743660406436,0.4857142857142857,0.5142857142857142,0.0005235970020294
mLW-jn67gRE$_$6,T,35,0.5843169769449679,0.5142857142857142,0.4857142857142857,0.0114176968733469
mLW-jn67gRE$_$6,V,35,0.43480604434206865,0.4,0.6,0.0003234396378199
mLW-jn67gRE$_$9,A,13,0.38004636286530835,0.46153846153846156,0.5384615384615384,0.0021444037556648
mLW-jn67gRE$_$9,T,13,0.5817063251708102,0.38461538461538464,0.6153846153846154,0.03595665593942
mLW-jn67gRE$_$9,V,13,0.37500560901623736,0.5384615384615384,0.46153846153846156,0.001324472328027
mjpCK2Edsv8$_$0,A,48,0.38747755253172167,0.5416666666666666,0.4375,0.00026570260524744996
mjpCK2Edsv8$_$0,T,48,0.5960426372599601,0.5,0.5,0.0021765728791554
mjpCK2Edsv8$_$0,V,48,0.32629353707279235,0.5,0.5,0.00038808087507879996
nUZYqTRSGDw$_$4,A,25,0.3703522116177657,0.6,0.4,0.0016593610246976
nUZYqTRSGDw$_$4,T,25,0.503978436359208,0.4,0.6,0.0225017095605532
nUZYqTRSGDw$_$4,V,25,0.47255653535442593,0.28,0.72,0.0015982451538244
nyzIL6YAonY$_$5,A,14,0.4153351769645471,0.5714285714285714,0.42857142857142855,0.00224547088146205
nyzIL6YAonY$_$5,T,14,0.537442195425019,0.2857142857142857,0.7142857142857143,0.02034955968459445
nyzIL6YAonY$_$5,V,14,0.4288836299234109,0.35714285714285715,0.6428571428571429,0.00258986651897425
nyzIL6YAonY$_$6,A,37,0.5012794987607075,0.6486486486486487,0.35135135135135137,0.000552217165629
nyzIL6YAonY$_$6,T,37,0.5697882941020918,0.40540540540540543,0.5945945945945946,0.0059404969215393
nyzIL6YAonY$_$6,V,37,0.4046622053332532,0.4594594594594595,0.5135135135135135,0.0009872416655222
ooAF6I-fmTg$_$3,A,19,0.4098003619198315,0.47368421052631576,0.5263157894736842,0.0011481593052546
ooAF6I-fmTg$_$3,T,19,0.5718529294933116,0.2631578947368421,0.7368421052631579,0.0238265991210937
ooAF6I-fmTg$_$3,V,19,0.41244750312383177,0.2631578947368421,0.6842105263157895,0.00027796626091
ooAF6I-fmTg$_$5,A,16,0.4901845079445672,0.5,0.5,0.0016442919149994
ooAF6I-fmTg$_$5,T,16,0.555977129359631,0.4375,0.5625,0.0108858711707095
ooAF6I-fmTg$_$5,V,16,0.43846383878173895,0.5,0.5,0.00067964351425565
ooAF6I-fmTg$_$7,A,22,0.37748843919986225,0.5454545454545454,0.45454545454545453,0.0017179635663826499
ooAF6I-fmTg$_$7,T,22,0.5936265842223842,0.45454545454545453,0.5454545454545454,0.015718820815285
ooAF6I-fmTg$_$7,V,22,0.5521750035035445,0.7727272727272727,0.22727272727272727,0.00037289597094055
pOrk7fl1AYo$_$1,A,22,0.3858727761214302,0.5454545454545454,0.45454545454545453,0.0010253346214691
pOrk7fl1AYo$_$1,T,22,0.515883371944527,0.5454545454545454,0.45454545454545453,0.00789525235692655
pOrk7fl1AYo$_$1,V,22,0.37425869987145854,0.5,0.5,0.00057147567470865
pOrk7fl1AYo$_$2,A,10,0.313834409568397,0.3,0.7,0.0023179004589716
pOrk7fl1AYo$_$2,T,10,0.5626597650735241,0.4,0.6,0.05133387694756185
pOrk7fl1AYo$_$2,V,10,0.4007244947739103,0.4,0.6,0.0001922671993573
pOrk7fl1AYo$_$3,A,26,0.47484558533403165,0.5384615384615384,0.46153846153846156,0.00062305356065425
pOrk7fl1AYo$_$3,T,26,0.6360414607282685,0.5,0.5,0.01741248990098635
pOrk7fl1AYo$_$3,V,26,0.45007483499380607,0.6923076923076923,0.3076923076923077,0.00038487588365864996
pOrk7fl1AYo$_$4,A,19,0.28916155766596957,0.5263157894736842,0.47368421052631576,0.0024407232801119
pOrk7fl1AYo$_$4,T,19,0.42351297766845225,0.5789473684210527,0.42105263157894735,0.0132193490862846
pOrk7fl1AYo$_$4,V,2,0.6102804851724674,0.5,0.5,0.0144752223665515
q9yDL81QppI$_$0,A,24,0.376071834610517,0.5833333333333334,0.4166666666666667,0.00111723939577735
q9yDL81QppI$_$0,T,24,0.5454458787041111,0.5833333333333334,0.4166666666666667,0.007657632231712249
q9yDL81QppI$_$0,V,24,0.35143302084775346,0.4583333333333333,0.5416666666666666,0.0008132954438526999
q9yDL81QppI$_$1,A,23,0.43686935751804645,0.6086956521739131,0.391304347826087,0.0010843078295389
q9yDL81QppI$_$1,T,23,0.4967348824701317,0.5652173913043478,0.43478260869565216,0.0059650267163912
q9yDL81QppI$_$1,V,23,0.3530402507637894,0.4782608695652174,0.5217391304347826,0.0008650993307431
q9yDL81QppI$_$2,A,25,0.3541916883889754,0.6,0.4,0.0010351886351903
q9yDL81QppI$_$2,T,25,0.6145034033841035,0.36,0.64,0.0076964845259984
q9yDL81QppI$_$2,V,25,0.3435852134588075,0.44,0.56,0.000711570183436
qK77ZmbqmOM$_$0,A,32,0.4606849786583627,0.46875,0.53125,0.0008574898044267999
qK77ZmbqmOM$_$0,T,32,0.5658957010236164,0.46875,0.53125,0.0050420115391413
qK77ZmbqmOM$_$0,V,32,0.3446355747523762,0.59375,0.40625,0.0007209119697411501
qK77ZmbqmOM$_$9,A,21,0.42332417377942916,0.5238095238095238,0.47619047619047616,0.0007960821191469
qK77ZmbqmOM$_$9,T,21,0.5585935964634133,0.6190476190476191,0.38095238095238093,0.0154869829614957
qK77ZmbqmOM$_$9,V,16,0.5508300821235997,0.375,0.5,0.0008046453197797
qY1sXq-YCHs$_$8,A,15,0.44312894360747124,0.4666666666666667,0.5333333333333333,0.0013186889700591
qY1sXq-YCHs$_$8,T,15,0.5278280720819883,0.5333333333333333,0.4666666666666667,0.0122193203618129
qY1sXq-YCHs$_$8,V,15,0.3527066777297317,0.5333333333333333,0.4666666666666667,0.0010567074641585
qmMSumMloAs$_$1,A,30,0.35420290753964373,0.5,0.5,0.0003518462181091
qmMSumMloAs$_$1,T,30,0.7218365279592198,0.5333333333333333,0.4666666666666667,0.0029152284065882004
qmMSumMloAs$_$1,V,30,0.3015311519187293,0.43333333333333335,0.5666666666666667,0.0003548512856165
qmMSumMloAs$_$2,A,41,0.49131022717627615,0.5365853658536586,0.43902439024390244,0.0001657307147979
qmMSumMloAs$_$2,T,41,0.7340210795940991,0.4878048780487805,0.5121951219512195,0.0017612179120381
qmMSumMloAs$_$2,V,41,0.4500348753819335,0.3170731707317073,0.6829268292682927,0.000184804201126
qmMSumMloAs$_$3,A,15,0.35445003088667315,0.4666666666666667,0.5333333333333333,0.0008441706498463
qmMSumMloAs$_$3,T,15,0.3184642350702952,0.6,0.4,0.0070531368255615
qmMSumMloAs$_$3,V,15,0.46179451125195287,0.4,0.6,0.0004901190598805
r13W4H8ZhqI$_$1,A,42,0.3842649066127845,0.47619047619047616,0.5,0.0008172492186228
r13W4H8ZhqI$_$1,T,42,0.7269119017756868,0.4523809523809524,0.5476190476190477,0.00414886573950445
r13W4H8ZhqI$_$1,V,42,0.43941213248118854,0.5238095238095238,0.47619047619047616,0.0002372612555821
r13W4H8ZhqI$_$12,A,20,0.31212972732176275,0.55,0.45,0.0023243327935535997
r13W4H8ZhqI$_$12,T,20,0.5008801536426604,0.45,0.55,0.0167552024746934
r13W4H8ZhqI$_$12,V,20,0.3909471641914319,0.55,0.45,0.00064247660338875
r13W4H8ZhqI$_$5,A,15,0.3793184280880865,0.5333333333333333,0.4666666666666667,0.0005730688571929
r13W4H8ZhqI$_$5,T,15,0.526645952985726,0.8,0.2,0.0088021519283453
