trial,seed,checkpoint,epoch,lr,omega_count,total,task_clean,task_corrupt,msd,span,calibration,consistency,missing_macro_f1,missing_mae,clean_macro_f1,clean_mae,unimodal
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,13,3.960909355034492e-05,0,2.289540495827933,0.903524594329228,1.0170317648727203,0.0,0.0,0.0,0.0,,,,,1.844920670874765
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,14,3.250000000000001e-05,0,2.2710561262112914,0.90079410610912,1.0019663377342938,0.0,0.0,0.0,0.0,,,,,1.8414783834296968
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,15,2.6074557564105733e-05,0,2.263750882906334,0.8919820000078077,1.003400145847107,0.0,0.0,0.0,0.0,0.5639479940983021,0.6572840597701288,0.5944870248148937,0.6265078557928343,1.84184359612866
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,16,2.0528000059646e-05,0,2.223208318246859,0.8762922777193729,0.979927288594647,0.0,0.0,0.0,0.0,,,,,1.8349437267980844
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,17,1.602885682970027e-05,0,2.21668853826612,0.8737785782769462,0.9774482612297912,0.0,0.0,0.0,0.0,,,,,1.8273084910116464
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,18,1.2713832064634127e-05,0,2.212554726645211,0.8717092944082813,0.9742277008350764,0.0,0.0,0.0,0.0,,,,,1.833088654224004
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,19,1.068365111445064e-05,0,2.2059317704673127,0.8616844994999538,0.9788914239295176,0.0,0.0,0.0,0.0,,,,,1.8267791984237245
attn_aux0.2_seed1112_v1,1112,experiments/attn_aux0.2_seed1112_v1/runs/late_aux_tune/seed_1112/best.pt,20,1e-05,0,2.23549498353049,0.8815179171963273,0.9878145278057204,0.0,0.0,0.0,0.0,0.5628814414143093,0.6573843487513154,0.596093187931995,0.6256800151243295,1.8308126815011567
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,1,5e-05,0,1.690196092997756,1.473711780298536,0.0,0.0,0.0,0.0,0.0,,,,,1.0824215701807325
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,2,0.0001,0,1.562069738022635,1.3543464034517234,0.0,0.0,0.0,0.0,0.0,,,,,1.0386166789821376
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,3,9.931634888554937e-05,0,2.919510968377657,1.2457781885271877,1.271614275246023,0.0,0.0,0.0,0.0,,,,,2.0105925185658107
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,4,9.728616793536588e-05,0,2.755948416540556,1.1640521650002382,1.1984590236271653,0.0,0.0,0.0,0.0,,,,,1.967186120068916
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,5,9.397114317029977e-05,0,2.6651393877011595,1.1140029708915782,1.1628999548537708,0.0,0.0,0.0,0.0,0.5366603180310334,0.6606228352054072,0.5458324672803366,0.6335205139346347,1.9411823114502096
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,6,8.947199994035401e-05,0,2.6046490713814707,1.0879763738017216,1.1310830366945712,0.0,0.0,0.0,0.0,,,,,1.9279483066541008
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,7,8.392544243589427e-05,0,2.516692376582422,1.0411306368970423,1.0952573195796147,0.0,0.0,0.0,0.0,,,,,1.9015221384084116
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,8,7.75e-05,0,2.5040117546776743,1.0244243323245896,1.099911075329112,0.0,0.0,0.0,0.0,,,,,1.8983817267640728
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,9,7.03909064496551e-05,0,2.394853473823761,0.9785974755465427,1.041142922695552,0.0,0.0,0.0,0.0,,,,,1.8755652971356829
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,10,6.281416799501188e-05,0,2.3951311267424966,0.970002855095908,1.0499224467812298,0.0,0.0,0.0,0.0,0.5595549450189373,0.6591560097100434,0.5915520521908416,0.626990276088191,1.876029083661944
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,11,5.5e-05,0,2.3497986180760035,0.9425384831205706,1.0337578208647042,0.0,0.0,0.0,0.0,,,,,1.8675115331311087
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,12,4.7185832004988135e-05,0,2.342504163768804,0.9350582082694936,1.0355797944781937,0.0,0.0,0.0,0.0,,,,,1.8593307143059847
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,13,3.960909355034492e-05,0,2.2917675944132228,0.9068439107074916,1.0149071160877976,0.0,0.0,0.0,0.0,,,,,1.8500827773709163
attn_aux0.2_seed1113_v1,1113,experiments/attn_aux0.2_seed1113_v1/runs/late_aux_tune/seed_1113/best.pt,14,3.250000000000001e-05,0,2.2712187544207705,0.8979284298197131,1.0047342576713203,0.0,0.0,0.0,0.0,,,,,1.84278032044384
